id,nom,type,responsable,budget,statut,nb_reunions,mois_depuis_activite,risque
1117,Partenaire_1117,Université,Responsable_7,4839206,Active,18,2,20
1118,Partenaire_1118,Université,Responsable_14,4341079,Active,20,7,20
1119,Partenaire_1119,Association,Responsable_25,957885,En attente,10,8,0
1120,Partenaire_1120,Université,Responsable_14,3565388,Active,8,3,20
1121,Partenaire_1121,Association,Responsable_10,823024,Terminée,0,0,30
1122,Partenaire_1122,Université,Responsable_14,1215780,En attente,1,4,30
1123,Partenaire_1123,Association,Responsable_10,2997949,Active,8,23,40
1124,Partenaire_1124,Université,Responsable_41,2829070,En attente,2,15,70
1125,Partenaire_1125,Entreprise,Responsable_5,2878847,Suspendue,19,8,0
1126,Partenaire_1126,Association,Responsable_24,3963892,Terminée,6,20,60
1127,Partenaire_1127,Entreprise,Responsable_10,1689496,Suspendue,5,4,0
1128,Partenaire_1128,Entreprise,Responsable_13,514159,Terminée,17,13,40
1129,Partenaire_1129,Institution,Responsable_1,3239363,En attente,8,15,60
1130,Partenaire_1130,Université,Responsable_36,1471159,En attente,17,12,0
1131,Partenaire_1131,Association,Responsable_3,1386272,En attente,0,0,30
1132,Partenaire_1132,Entreprise,Responsable_16,3430021,Suspendue,14,5,20
1133,Partenaire_1133,Institution,Responsable_22,4818091,En attente,11,5,20
1134,Partenaire_1134,Entreprise,Responsable_36,1336169,Active,19,23,40
1135,Partenaire_1135,Institution,Responsable_43,1060614,En attente,0,22,70
1136,Partenaire_1136,Entreprise,Responsable_14,2128791,En attente,13,21,40
1137,Partenaire_1137,Entreprise,Responsable_34,4620072,Terminée,12,20,60
1138,Partenaire_1138,Institution,Responsable_3,1234474,En attente,9,2,0
1139,Partenaire_1139,Université,Responsable_10,3844975,Suspendue,12,23,60
1140,Partenaire_1140,Association,Responsable_1,1651293,Terminée,7,21,40
1141,Partenaire_1141,Entreprise,Responsable_16,889166,Suspendue,11,3,0
1142,Partenaire_1142,Entreprise,Responsable_36,1474966,Suspendue,5,20,40
1143,Partenaire_1143,Institution,Responsable_37,3969314,Terminée,19,16,60
1144,Partenaire_1144,Institution,Responsable_3,3376099,Suspendue,5,14,60
1145,Partenaire_1145,Entreprise,Responsable_18,2387566,Suspendue,0,6,30
1146,Partenaire_1146,Institution,Responsable_41,4859973,Active,2,11,50
1147,Partenaire_1147,Université,Responsable_8,2857241,Terminée,17,17,40
1148,Partenaire_1148,Entreprise,Responsable_47,1775871,Active,11,3,0
1149,Partenaire_1149,Association,Responsable_43,2018301,Active,10,16,40
1150,Partenaire_1150,Entreprise,Responsable_4,2151040,Suspendue,4,6,0
1151,Partenaire_1151,Université,Responsable_30,2171209,Active,1,21,70
1152,Partenaire_1152,Entreprise,Responsable_50,880076,En attente,15,3,0
1153,Partenaire_1153,Institution,Responsable_15,2861175,En attente,17,7,0
1154,Partenaire_1154,Université,Responsable_13,3917823,Terminée,0,22,90
1155,Partenaire_1155,Entreprise,Responsable_14,3245740,Active,16,24,60
1156,Partenaire_1156,Association,Responsable_27,961549,En attente,13,9,0
1157,Partenaire_1157,Association,Responsable_44,564763,En attente,12,3,0
1158,Partenaire_1158,Institution,Responsable_35,3750437,Terminée,20,8,20
1159,Partenaire_1159,Association,Responsable_36,2270074,Terminée,18,12,0
1160,Partenaire_1160,Entreprise,Responsable_20,2891927,Active,9,18,40
1161,Partenaire_1161,Institution,Responsable_28,1455317,Active,12,3,0
1162,Partenaire_1162,Association,Responsable_35,443956,Terminée,8,4,0
1163,Partenaire_1163,Association,Responsable_22,1715441,En attente,18,0,0
1164,Partenaire_1164,Université,Responsable_35,2938627,En attente,10,17,40
1165,Partenaire_1165,Entreprise,Responsable_5,3922146,Active,10,12,20
1166,Partenaire_1166,Université,Responsable_36,3198533,Suspendue,11,15,60
1167,Partenaire_1167,Entreprise,Responsable_3,510847,En attente,17,24,40
1168,Partenaire_1168,Institution,Responsable_33,1372954,Suspendue,3,13,40
1169,Partenaire_1169,Université,Responsable_48,4497722,Active,3,7,20
1170,Partenaire_1170,Institution,Responsable_25,907500,Suspendue,6,9,0
1171,Partenaire_1171,Université,Responsable_6,1522479,Suspendue,6,21,40
1172,Partenaire_1172,Institution,Responsable_46,1614551,En attente,9,4,0
1173,Partenaire_1173,Association,Responsable_5,3067230,En attente,3,19,60
1174,Partenaire_1174,Université,Responsable_25,572611,Suspendue,18,1,0
1175,Partenaire_1175,Institution,Responsable_36,306799,Terminée,1,11,30
1176,Partenaire_1176,Université,Responsable_38,4789640,Active,5,18,60
1177,Partenaire_1177,Université,Responsable_21,417494,Suspendue,14,15,40
1178,Partenaire_1178,Entreprise,Responsable_27,3839815,Terminée,7,0,20
1179,Partenaire_1179,Association,Responsable_6,3302283,Suspendue,0,12,50
1180,Partenaire_1180,Association,Responsable_35,3859777,Active,2,12,50
1181,Partenaire_1181,Université,Responsable_26,800957,Terminée,7,3,0
1182,Partenaire_1182,Université,Responsable_34,2917415,En attente,0,16,70
1183,Partenaire_1183,Entreprise,Responsable_27,1075186,Active,0,13,70
1184,Partenaire_1184,Association,Responsable_46,3996767,En attente,8,10,20
1185,Partenaire_1185,Institution,Responsable_49,658095,Suspendue,18,21,40
1186,Partenaire_1186,Université,Responsable_24,838876,Suspendue,11,18,40
1187,Partenaire_1187,Institution,Responsable_12,1508262,Active,11,2,0
1188,Partenaire_1188,Institution,Responsable_43,1255964,En attente,5,7,0
1189,Partenaire_1189,Entreprise,Responsable_42,1426336,Suspendue,20,19,40
1190,Partenaire_1190,Association,Responsable_35,2477384,Terminée,19,22,40
1191,Partenaire_1191,Association,Responsable_28,4472500,Suspendue,4,1,20
1192,Partenaire_1192,Association,Responsable_13,4753150,Terminée,20,19,60
1193,Partenaire_1193,Association,Responsable_12,1089138,En attente,20,8,0
1194,Partenaire_1194,Université,Responsable_34,3081444,En attente,16,18,60
1195,Partenaire_1195,Association,Responsable_23,4214679,Active,6,7,20
1196,Partenaire_1196,Université,Responsable_8,4358964,Active,1,8,50
1197,Partenaire_1197,Institution,Responsable_17,1789950,Suspendue,17,6,0
1198,Partenaire_1198,Entreprise,Responsable_16,405487,En attente,10,12,0
1199,Partenaire_1199,Institution,Responsable_16,3489912,Suspendue,6,14,60
1200,Partenaire_1200,Association,Responsable_27,288858,Active,7,21,40
1201,Partenaire_1201,Association,Responsable_28,1018289,Active,3,2,0
1202,Partenaire_1202,Association,Responsable_47,4547773,En attente,14,14,60
1203,Partenaire_1203,Entreprise,Responsable_1,4717016,Terminée,18,12,20
1204,Partenaire_1204,Institution,Responsable_8,1057501,Suspendue,0,21,70
1205,Partenaire_1205,Association,Responsable_5,2787171,Terminée,0,19,70
1206,Partenaire_1206,Entreprise,Responsable_48,438077,Active,1,22,70
1207,Partenaire_1207,Association,Responsable_19,4403420,En attente,13,14,60
1208,Partenaire_1208,Université,Responsable_34,4726081,Active,16,17,60
1209,Partenaire_1209,Association,Responsable_27,3564097,En attente,11,13,60
1210,Partenaire_1210,Association,Responsable_21,3401838,En attente,16,15,60
1211,Partenaire_1211,Entreprise,Responsable_31,2830541,Active,19,22,40
1212,Partenaire_1212,Entreprise,Responsable_36,3273293,Terminée,6,18,60
1213,Partenaire_1213,Entreprise,Responsable_24,1267796,Terminée,18,3,0
1214,Partenaire_1214,Entreprise,Responsable_22,1346473,En attente,18,10,0
1215,Partenaire_1215,Entreprise,Responsable_14,4632007,En attente,2,13,90
1216,Partenaire_1216,Association,Responsable_3,3277377,En attente,19,14,60
1217,Partenaire_1217,Entreprise,Responsable_38,2380654,En attente,9,4,0
1218,Partenaire_1218,Association,Responsable_28,605164,En attente,3,3,0
1219,Partenaire_1219,Université,Responsable_35,702002,Active,13,12,0
1220,Partenaire_1220,Entreprise,Responsable_11,1717742,En attente,9,23,40
1221,Partenaire_1221,Université,Responsable_6,2098485,Terminée,20,19,40
1222,Partenaire_1222,Institution,Responsable_2,2780855,Terminée,18,2,0
1223,Partenaire_1223,Association,Responsable_34,3839835,Active,3,23,60
1224,Partenaire_1224,Université,Responsable_13,796843,Active,15,6,0
1225,Partenaire_1225,Association,Responsable_5,4663106,Suspendue,0,12,50
1226,Partenaire_1226,Institution,Responsable_35,2042210,En attente,4,1,0
1227,Partenaire_1227,Association,Responsable_35,453034,Suspendue,8,23,40
1228,Partenaire_1228,Université,Responsable_14,4978928,Terminée,11,9,20
1229,Partenaire_1229,Entreprise,Responsable_14,2655932,Active,1,6,30
1230,Partenaire_1230,Institution,Responsable_6,2803457,Suspendue,2,11,30
1231,Partenaire_1231,Institution,Responsable_6,3801412,Terminée,11,24,60
1232,Partenaire_1232,Association,Responsable_42,1298755,En attente,18,24,40
1233,Partenaire_1233,Association,Responsable_20,2309363,En attente,0,23,70
1234,Partenaire_1234,Institution,Responsable_23,1159805,Suspendue,16,22,40
1235,Partenaire_1235,Institution,Responsable_49,4109902,Active,8,7,20
1236,Partenaire_1236,Association,Responsable_48,1044451,Terminée,19,4,0
1237,Partenaire_1237,Université,Responsable_13,2466026,Active,19,15,40
1238,Partenaire_1238,Entreprise,Responsable_30,548719,En attente,20,12,0
1239,Partenaire_1239,Entreprise,Responsable_17,3472088,Suspendue,11,16,60
1240,Partenaire_1240,Université,Responsable_36,581080,Terminée,14,7,0
1241,Partenaire_1241,Institution,Responsable_3,2968097,Terminée,19,15,40
1242,Partenaire_1242,Institution,Responsable_41,2903209,Terminée,13,9,0
1243,Partenaire_1243,Université,Responsable_8,2984962,Suspendue,5,3,0
1244,Partenaire_1244,Association,Responsable_32,2184283,En attente,19,4,0
1245,Partenaire_1245,Institution,Responsable_11,872113,Terminée,12,10,0
1246,Partenaire_1246,Association,Responsable_13,2831088,Active,14,15,40
1247,Partenaire_1247,Université,Responsable_9,1671920,Active,20,20,40
1248,Partenaire_1248,Entreprise,Responsable_49,1132597,En attente,6,11,0
1249,Partenaire_1249,Université,Responsable_5,2464478,Suspendue,1,12,30
1250,Partenaire_1250,Université,Responsable_31,4948399,Suspendue,16,15,60
1251,Partenaire_1251,Université,Responsable_20,2723197,Suspendue,20,0,0
1252,Partenaire_1252,Institution,Responsable_13,4339969,Terminée,9,6,20
1253,Partenaire_1253,Entreprise,Responsable_45,1148863,Suspendue,0,21,70
1254,Partenaire_1254,Entreprise,Responsable_46,875144,Active,10,24,40
1255,Partenaire_1255,Association,Responsable_26,2236547,Active,17,12,0
1256,Partenaire_1256,Association,Responsable_15,3518543,Suspendue,3,15,60
1257,Partenaire_1257,Institution,Responsable_24,4861903,Active,14,11,20
1258,Partenaire_1258,Institution,Responsable_20,389345,Active,10,0,0
1259,Partenaire_1259,Université,Responsable_18,2207369,Active,16,18,40
1260,Partenaire_1260,Association,Responsable_44,4125661,En attente,15,1,20
1261,Partenaire_1261,Institution,Responsable_46,1675336,Terminée,8,15,40
1262,Partenaire_1262,Association,Responsable_19,436946,Terminée,17,17,40
1263,Partenaire_1263,Institution,Responsable_41,3802807,Terminée,1,3,50
1264,Partenaire_1264,Association,Responsable_36,2084482,En attente,7,1,0
1265,Partenaire_1265,Université,Responsable_5,2920941,Suspendue,7,8,0
1266,Partenaire_1266,Entreprise,Responsable_9,1768462,Terminée,8,13,40
1267,Partenaire_1267,Association,Responsable_2,331172,Suspendue,19,21,40
1268,Partenaire_1268,Institution,Responsable_11,4623211,Active,14,15,60
1269,Partenaire_1269,Institution,Responsable_37,360082,Terminée,8,20,40
1270,Partenaire_1270,Institution,Responsable_7,4008679,Active,5,19,60
1271,Partenaire_1271,Association,Responsable_14,4326231,En attente,5,5,20
1272,Partenaire_1272,Institution,Responsable_23,888280,En attente,3,18,40
1273,Partenaire_1273,Entreprise,Responsable_17,2089831,Active,20,1,0
1274,Partenaire_1274,Institution,Responsable_8,3721647,Terminée,19,5,20
1275,Partenaire_1275,Entreprise,Responsable_39,2632650,Active,15,18,40
1276,Partenaire_1276,Entreprise,Responsable_48,4219800,En attente,11,17,60
1277,Partenaire_1277,Institution,Responsable_46,978612,En attente,11,22,40
1278,Partenaire_1278,Université,Responsable_32,1058136,Terminée,10,3,0
1279,Partenaire_1279,Institution,Responsable_19,491780,En attente,10,16,40
1280,Partenaire_1280,Institution,Responsable_20,4629519,En attente,12,9,20
1281,Partenaire_1281,Université,Responsable_47,4303672,Active,17,1,20
1282,Partenaire_1282,Association,Responsable_47,3478258,Terminée,17,21,60
1283,Partenaire_1283,Association,Responsable_9,3715981,Terminée,7,4,20
1284,Partenaire_1284,Entreprise,Responsable_40,3872980,Active,11,4,20
1285,Partenaire_1285,Association,Responsable_29,2081175,En attente,8,2,0
1286,Partenaire_1286,Institution,Responsable_8,1811522,Suspendue,1,8,30
1287,Partenaire_1287,Association,Responsable_46,4622535,Active,9,1,20
1288,Partenaire_1288,Université,Responsable_49,3986875,Suspendue,15,12,20
1289,Partenaire_1289,Université,Responsable_28,3987464,Suspendue,6,14,60
1290,Partenaire_1290,Association,Responsable_7,744904,Suspendue,9,8,0
1291,Partenaire_1291,Entreprise,Responsable_5,2753056,Suspendue,3,21,40
1292,Partenaire_1292,Institution,Responsable_28,190701,En attente,6,13,40
1293,Partenaire_1293,Institution,Responsable_32,916932,En attente,5,10,0
1294,Partenaire_1294,Entreprise,Responsable_13,4973611,Active,14,1,20
1295,Partenaire_1295,Institution,Responsable_16,748877,Suspendue,5,21,40
1296,Partenaire_1296,Université,Responsable_31,4107122,Suspendue,1,12,50
1297,Partenaire_1297,Association,Responsable_47,618857,Terminée,20,21,40
1298,Partenaire_1298,Association,Responsable_23,4643087,En attente,20,8,20
1299,Partenaire_1299,Institution,Responsable_20,1087189,Active,5,20,40
1300,Partenaire_1300,Université,Responsable_9,3166038,En attente,16,16,60
1301,Partenaire_1301,Université,Responsable_26,3306663,En attente,19,10,20
1302,Partenaire_1302,Université,Responsable_35,3074880,Active,15,3,20
1303,Partenaire_1303,Université,Responsable_8,2972366,Suspendue,0,24,70
1304,Partenaire_1304,Institution,Responsable_29,3526587,Terminée,19,24,60
1305,Partenaire_1305,Association,Responsable_33,4870418,Terminée,12,3,20
1306,Partenaire_1306,Institution,Responsable_9,4643835,En attente,8,12,20
1307,Partenaire_1307,Entreprise,Responsable_6,3675279,En attente,2,3,50
1308,Partenaire_1308,Université,Responsable_30,3531840,Terminée,13,23,60
1309,Partenaire_1309,Association,Responsable_45,4499470,En attente,7,0,20
1310,Partenaire_1310,Entreprise,Responsable_48,1187997,En attente,4,0,0
1311,Partenaire_1311,Université,Responsable_36,1372408,Suspendue,7,13,40
1312,Partenaire_1312,Université,Responsable_27,359056,Suspendue,18,19,40
1313,Partenaire_1313,Université,Responsable_17,3546381,Suspendue,7,3,20
1314,Partenaire_1314,Entreprise,Responsable_46,3105641,Active,2,14,90
1315,Partenaire_1315,Université,Responsable_34,2374035,En attente,5,4,0
1316,Partenaire_1316,Entreprise,Responsable_41,222452,Terminée,8,2,0
1317,Partenaire_1317,Entreprise,Responsable_19,3116474,En attente,11,15,60
1318,Partenaire_1318,Entreprise,Responsable_27,1459496,Active,2,10,30
1319,Partenaire_1319,Association,Responsable_42,866746,En attente,18,22,40
1320,Partenaire_1320,Association,Responsable_48,1157069,Suspendue,14,12,0
1321,Partenaire_1321,Université,Responsable_31,3728894,En attente,5,23,60
1322,Partenaire_1322,Institution,Responsable_35,305048,Active,13,4,0
1323,Partenaire_1323,Entreprise,Responsable_45,3892252,En attente,4,1,20
1324,Partenaire_1324,Entreprise,Responsable_3,4152199,Suspendue,1,9,50
1325,Partenaire_1325,Institution,Responsable_15,2557971,Active,16,10,0
1326,Partenaire_1326,Institution,Responsable_46,438907,En attente,14,1,0
1327,Partenaire_1327,Association,Responsable_7,3207072,Active,10,0,20
1328,Partenaire_1328,Institution,Responsable_22,166700,Active,6,9,0
1329,Partenaire_1329,Institution,Responsable_38,2148828,Terminée,11,15,40
1330,Partenaire_1330,Association,Responsable_39,3462380,En attente,17,1,20
1331,Partenaire_1331,Institution,Responsable_27,2025895,Suspendue,1,11,30
1332,Partenaire_1332,Association,Responsable_33,2642239,En attente,15,8,0
1333,Partenaire_1333,Association,Responsable_9,4048253,En attente,0,18,90
1334,Partenaire_1334,Université,Responsable_45,2997295,Suspendue,2,17,70
1335,Partenaire_1335,Association,Responsable_10,1959137,Terminée,17,16,40
1336,Partenaire_1336,Association,Responsable_28,1354876,Active,20,0,0
1337,Partenaire_1337,Association,Responsable_2,3658932,Active,18,8,20
1338,Partenaire_1338,Entreprise,Responsable_9,4024928,En attente,20,14,60
1339,Partenaire_1339,Institution,Responsable_38,2836164,Active,12,18,40
1340,Partenaire_1340,Université,Responsable_43,2878449,En attente,4,11,0
1341,Partenaire_1341,Association,Responsable_26,3914571,En attente,8,13,60
1342,Partenaire_1342,Institution,Responsable_10,2662841,Terminée,7,8,0
1343,Partenaire_1343,Association,Responsable_45,3065130,En attente,15,15,60
1344,Partenaire_1344,Association,Responsable_15,1542378,Active,12,4,0
1345,Partenaire_1345,Université,Responsable_32,840258,En attente,12,1,0
